id|name|code|description
631|Arzuhalcilik, danışmanlık, bilgi hizmetleri|74.99.03|İşyeri komisyonculuğu faaliyetleri (küçük ve orta ölçekli işletmelerin alım ve satımının düzenlenmesi vb.)
632|Arzuhalcilik, danışmanlık, bilgi hizmetleri|78.10.01|İş bulma acentelerinin faaliyetleri (işe girecek kişilerin seçimi ve yerleştirilmesi faaliyetleri dahil)
633|Arzuhalcilik, danışmanlık, bilgi hizmetleri|78.20.02|Geçici iş bulma acenteleri ile diğer insan kaynaklarının sağlanması faaliyetleri
634|Arzuhalcilik, danışmanlık, bilgi hizmetleri|82.10.01|Büro yönetimi ve destek faaliyetleri (sanal ofis, hazır ofis ve paylaşımlı ofis hariç)
635|Arzuhalcilik, danışmanlık, bilgi hizmetleri|82.10.02|Sanal ofis, hazır ofis ve paylaşımlı ofis yönetimi ve destek faaliyetleri
636|Arzuhalcilik, danışmanlık, bilgi hizmetleri|82.20.01|Çağrı merkezlerinin faaliyetleri
637|Arzuhalcilik, danışmanlık, bilgi hizmetleri|82.99.99|Başka yerde sınıflandırılmamış diğer işletme destek hizmeti faaliyetleri
638|Arzuhalcilik, danışmanlık, bilgi hizmetleri|96.99.08|Arzuhalcilerin faaliyetleri
639|Arzuhalcilik, danışmanlık, bilgi hizmetleri|96.99.13|Şecere bulma faaliyetleri
640|Basın, yayım, iletişim|58.11.01|Kitap yayımı (broşür, risale, ansiklopedi vb. dahil; çocuk kitaplarının, ders kitaplarının ve yardımcı ders kitaplarının yayımlanması hariç)
641|Basın, yayım, iletişim|58.11.03|Çocuk kitaplarının yayımlanması
642|Basın, yayım, iletişim|58.11.04|Ders kitaplarının ve yardımcı ders kitaplarının yayımlanması (sözlük, atlas, grafikler, haritalar vb. dahil)
643|Basın, yayım, iletişim|58.12.00|Gazetelerin yayımlanması (haftada en az dört kez yayımlananlar) (reklam gazeteleri dahil)
644|Basın, yayım, iletişim|58.13.02|Eğitime destek amaçlı dergi ve süreli yayınların yayımlanması (haftada dörtten az yayımlananlar)
645|Basın, yayım, iletişim|58.13.03|Bilimsel, teknik, kültürel vb. dergi ve süreli yayınların yayımlanması (haftada dörtten az yayımlananlar)
646|Basın, yayım, iletişim|58.13.90|Diğer dergi ve süreli yayınların yayımlanması (haftada dörtten az yayımlananlar) (çizgi roman, magazin dergileri vb.)
647|Basın, yayım, iletişim|59.12.01|Sinema filmi, video ve televizyon programları çekim sonrası faaliyetleri
648|Basın, yayım, iletişim|59.20.01|Müzik yayıncılığı faaliyetleri (basılı müzik notaları, elektronik formdaki müzikal besteler, müzikal ses diskleri, indirilebilir müzikler vb.)
649|Basın, yayım, iletişim|59.20.02|Ses kayıt ve canlı kayıt faaliyetleri (seslerin, sözlerin ve müziğin ses kayıt stüdyosunun özel teknik ekipmanları kullanılarak kaydedilmesi ile konferans, seminer, konser vb. canlı etkinliklerde yapılan kayıt hizmetleri vb.)
650|Basın, yayım, iletişim|59.20.06|Radyo programı yapımcılık faaliyetleri
651|Basın, yayım, iletişim|60.10.09|Radyo yayıncılığı ve ses dağıtım faaliyetleri
652|Basın, yayım, iletişim|60.20.00|Televizyon programcılığı, yayıncılığı ve video dağıtım faaliyetleri
653|Basın, yayım, iletişim|74.20.28|Bağımsız foto muhabirlerinin faaliyetleri
654|Bireysel sanatkârlık faaliyetleri|58.11.02|Bağımsız yazarlar tarafından kendi ürettikleri içeriklerin yayımlanması faaliyetleri
655|Bireysel sanatkârlık faaliyetleri|90.11.00|Edebiyat eseri oluşturma ve müzikal kompozisyon faaliyetleri
656|Bireysel sanatkârlık faaliyetleri|90.12.00|Görsel sanatlar yaratıcılık faaliyetleri
657|Bireysel sanatkârlık faaliyetleri|90.13.00|Diğer sanatsal yaratıcılık faaliyetleri
658|Çeşitli malların ticareti|46.19.01|Uzmanlaşmamış toptan ticaret ile ilgili aracıların faaliyetleri
659|Çeşitli malların ticareti|46.42.07|Şemsiye toptan ticareti (güneş ve bahçe şemsiyeleri hariç)
660|Çeşitli malların ticareti|46.49.99|Başka yerde sınıflandırılmamış diğer ev eşyaları ve ev gereçlerinin toptan ticareti
661|Çeşitli malların ticareti|46.86.99|Başka yerde sınıflandırılmamış ara ürün (tarım hariç) toptan ticareti
662|Çeşitli malların ticareti|46.90.01|Uzmanlaşmamış toptan ticaret (bir başka ülkeyle yapılan toptan ticaret hariç)
663|Çeşitli malların ticareti|46.90.04|Başka ülkeyle yapılan uzmanlaşmamış toptan ticaret
664|Çeşitli malların ticareti|47.12.01|Uzmanlaşmamış diğer perakende ticaret (gıda, içecek ve tütün ağırlıklı olmayan)
665|Çeşitli malların ticareti|47.55.99|Başka yerde sınıflandırılmamış diğer ev eşyalarının perakende ticareti
666|Çeşitli malların ticareti|47.78.99|Başka yerde sınıflandırılmamış diğer yeni malların perakende ticareti
667|Çeşitli malların ticareti|96.99.10|Jeton ile çalışan kişisel hizmet makinelerinin işletilmesi faaliyetleri (jetonlu makinelerle vesikalık fotoğraf, emanet dolapları, tartı, tansiyon ölçümü vb. hizmetler dahil; oyun ve kumar makineleri ile çamaşırhane hizmetleri hariç)
668|Çiçekçilik|01.19.02|Çiçek yetiştirilmesi (lale, kasımpatı, zambak, gül vb. ile bunların tohumları)
669|Çiçekçilik|46.21.08|Tohum (yağlı tohumlar hariç) toptan ticareti
670|Çiçekçilik|46.22.01|Çiçeklerin ve bitkilerin toptan ticareti
671|Çiçekçilik|47.76.02|Çiçek, bitki ve tohum perakende ticareti
672|Çiçekçilik|47.78.26|Yapma çiçek, yaprak ve meyveler ile mum perakende ticareti
673|Fatura tahsilat bürosu işletmeciliği|82.91.00|Tahsilat ve kredi kayıt bürolarının faaliyetleri
674|Fotoğrafçılık|46.43.10|Fotoğrafçılıkla ilgili ürünlerin toptan ticareti
675|Fotoğrafçılık|47.78.22|Fotoğrafçılık malzemeleri ve aletlerinin perakende ticareti
676|Fotoğrafçılık|74.20.22|Tüketicilere yönelik fotoğrafçılık faaliyetleri (pasaport, okul, düğün vb. için vesikalık ve portre fotoğrafçılığı vb.)
677|Fotoğrafçılık|74.20.25|Hava ve su altı fotoğrafçılığı faaliyetleri
678|Fotoğrafçılık|74.20.26|Reklamcılık ile ilgili fotoğrafçılık faaliyetleri (reklam görselleri, broşür, gazete ilanı, katalog vb. için ticari ürünlerin, moda kıyafetlerinin, makinelerin, binaların, kişilerin vb.nin fotoğraflarının çekilmesi)
679|Fotoğrafçılık|74.20.27|Etkinlik fotoğrafçılığı ve etkinliklerin videoya çekilmesi faaliyetleri (düğün, mezuniyet, konferans, resepsiyon, moda gösterileri, spor ve diğer ilgi çekici olayların fotoğraflanması veya videoya çekilmesi)
680|Fotoğrafçılık|74.20.29|Fotoğraf işleme faaliyetleri
681|Fotoğrafçılık|74.20.90|Diğer fotoğrafçılık faaliyetleri (fotomikrografi, mikrofilm hizmetleri, fotoğrafların restorasyonu ve rötuşlama vb.)
682|Fotokopicilik, tez yazımı|18.12.08|Fotokopi çekme faaliyetleri
683|Hediyelik eşya imalatı, ticareti|23.15.04|Küçük cam eşya imalatı (biblo, vb. süs eşyası, boncuklar, imitasyon inciler/taşlar, imitasyon mücevherler, vb. dahil)
684|Hediyelik eşya imalatı, ticareti|23.41.02|Seramik ve porselenden heykelcik, vazo, biblo, vb. süs eşyası imalatı (oyuncaklar hariç)
685|Hediyelik eşya imalatı, ticareti|23.70.02|Doğal taşlardan, mermerden, su mermerinden, travertenden, kayağantaşından süs eşyası imalatı (lületaşı, kehribar ve benzerlerinden olanlar dahil)
686|Hediyelik eşya imalatı, ticareti|32.13.01|İmitasyon (taklit) takılar ve ilgili eşyaların imalatı
687|Hediyelik eşya imalatı, ticareti|32.99.15|Suni balmumu ile suni mumların ve müstahzar mumların imalatı
688|Hediyelik eşya imalatı, ticareti|32.99.18|Fildişi, kemik, boynuz, sedef gibi hayvansal malzemelerden oyma eşyaların imalatı
689|Hediyelik eşya imalatı, ticareti|46.49.12|Hediyelik eşya toptan ticareti (pipo, tespih, bakır süs eşyaları, imitasyon takılar dahil)
690|Hediyelik eşya imalatı, ticareti|47.78.04|Hediyelik eşyaların, el işi ürünlerin ve imitasyon takıların perakende ticareti (sanat eserleri hariç)
691|Kağıt, kağıt ürünleri imalatı, ticareti|17.11.08|Kağıt hamuru imalatı
692|Kağıt, kağıt ürünleri imalatı, ticareti|17.12.07|Kağıt ve mukavva imalatı
693|Kağıt, kağıt ürünleri imalatı, ticareti|17.21.10|Bürolarda, dükkanlarda ve benzeri yerlerde kullanılan kağıt veya mukavvadan dosya veya evrak tasnif kutuları, mektup kutuları ve benzeri eşyaların imalatı
694|Kağıt, kağıt ürünleri imalatı, ticareti|17.21.11|Kağıt ve kartondan torba ve çanta imalatı
695|Kağıt, kağıt ürünleri imalatı, ticareti|17.21.12|Kağıt veya mukavvadan koli, kutu ve benzeri muhafazaların imalatı
696|Kağıt, kağıt ürünleri imalatı, ticareti|17.21.13|Oluklu kağıt ve mukavva imalatı
697|Kağıt, kağıt ürünleri imalatı, ticareti|17.22.03|Kağıt veya mukavvadan tepsi, tabak, kase, bardak ve benzerlerinin imalatı
698|Kağıt, kağıt ürünleri imalatı, ticareti|17.23.04|Kullanıma hazır karbon kağıdı, kendinden kopyalı kağıt ve diğer kopyalama veya transfer kağıtları, mumlu teksir kağıdı, kağıttan ofset tabakalar ile tutkallı veya yapışkanlı kağıtların imalatı
699|Kağıt, kağıt ürünleri imalatı, ticareti|17.23.06|Kağıt veya mukavvadan ana niteliği bilgi içermeyen eğitim ve ticari kırtasiye malzemeleri imalatı (ajandalar, defterler, sicil defterleri, muhasebe defterleri, ciltler, kayıt formları ve diğer benzeri kırtasiye ürünleri)
700|Kağıt, kağıt ürünleri imalatı, ticareti|17.23.07|Kağıt veya mukavvadan dosya, portföy dosya, klasör ve benzerlerinin imalatı
701|Kağıt, kağıt ürünleri imalatı, ticareti|17.23.08|Kullanıma hazır basım ve yazım kağıdı ile bilgisayar çıktısı için kullanılacak kağıt ve benzerlerinin imalatı
702|Kağıt, kağıt ürünleri imalatı, ticareti|17.23.09|Baskısız zarf, mektup kartı, yazışma kartı ve benzerlerinin imalatı
703|Kağıt, kağıt ürünleri imalatı, ticareti|17.25.01|Kağıt veya mukavvadan etiketlerin imalatı
704|Kağıt, kağıt ürünleri imalatı, ticareti|17.25.02|Sigara kağıdı, kağıt ve mukavvadan bobin, makara, masura, yumurta viyolü ve benzeri kağıt, mukavva veya kağıt hamurundan destekler ile kağıttan hediyelik ve süs eşyaları imalatı
705|Kağıt, kağıt ürünleri imalatı, ticareti|17.25.03|Filtre kağıdı, kartonları ve mukavvaları, kağıt hamurundan filtre edici blok ve levhalar ile kalıplanmış ya da sıkıştırılmış eşyaların imalatı (kağıt veya karton esaslı contalar ve rondelalar dahil)
706|Kağıt, kağıt ürünleri imalatı, ticareti|17.25.99|Başka yerde sınıflandırılmamış kağıt ve mukavvadan diğer ürünlerin imalatı
707|Kağıt, kağıt ürünleri imalatı, ticareti|46.18.04|Kağıt ve karton (mukavva) ile ilgili belirli ürünlerin toptan satışı ile ilgili aracıların faaliyetleri
708|Kağıt, kağıt ürünleri imalatı, ticareti|46.86.03|Dökme halde kağıt ve mukavva toptan ticareti
709|Kauçuk, plastik ürünlerin imalatı, ticareti|15.12.10|Plastik veya kauçuk saat kayışı imalatı
710|Kauçuk, plastik ürünlerin imalatı, ticareti|19.20.17|Vazelin, parafin mumu, petrol mumu, petrol koku, petrol bitümeni ve diğer petrol ürünlerinin imalatı
711|Kauçuk, plastik ürünlerin imalatı, ticareti|20.17.01|Birincil formda sentetik kauçuk imalatı
712|Kauçuk, plastik ürünlerin imalatı, ticareti|22.12.01|Kauçuktan tüp, boru ve hortumların imalatı (vulkanize kauçuktan)
713|Kauçuk, plastik ürünlerin imalatı, ticareti|22.12.02|Kauçuktan silgi, rondela, conta, tekne veya iskele usturmaçaları, gözenekli vulkanize kauçuktan teknik işlerde kullanılan diğer eşyalar ile demiryolu, kara yolu taşıtları ve diğer araçlar için kalıplanmış parçaların imalatı
714|Kauçuk, plastik ürünlerin imalatı, ticareti|22.12.03|Kauçuktan konveyör bantları ve taşıma kayışlarının imalatı
715|Kauçuk, plastik ürünlerin imalatı, ticareti|22.12.04|Vulkanize edilmiş (kükürtle sertleştirilmiş) kauçuk imalatı (ip, kordon, levha, tabaka, şerit, çubuk ve profil halinde)
716|Kauçuk, plastik ürünlerin imalatı, ticareti|22.12.05|Rejenere kauçuk imalatı, birincil formda veya levha, tabaka veya şerit halinde
717|Kauçuk, plastik ürünlerin imalatı, ticareti|22.12.06|Kauçuktan paket lastiği, tütün kesesi, cam silecekleri, tarih ıstampaları için karakterler, tapalar, lavabo pompaları, şişeler için tıpa ve halkalar ile sert kauçuktan diğer çeşitli eşyaların imalatı
718|Kauçuk, plastik ürünlerin imalatı, ticareti|22.12.07|Kauçuktan yer döşemeleri ve paspasların imalatı
719|Kauçuk, plastik ürünlerin imalatı, ticareti|22.12.10|Kauçuktan süpürgelerin ve fırçaların imalatı
720|Kauçuk, plastik ürünlerin imalatı, ticareti|22.12.11|Kauçuktan giyim eşyası ve giysi aksesuarlarının imalatı (giysiler, eldivenler vb.)
721|Kauçuk, plastik ürünlerin imalatı, ticareti|22.21.03|Plastikten mamul halde tüp, boru, hortum ve bunların bağlantı elemanlarının imalatı
722|Kauçuk, plastik ürünlerin imalatı, ticareti|22.21.04|Plastikten yarı mamul halde profil, çubuk, tabaka, levha, blok, film, folyo, şerit, vb. imalatı
723|Kauçuk, plastik ürünlerin imalatı, ticareti|22.22.43|Plastik ambalaj malzemeleri imalatı
724|Kauçuk, plastik ürünlerin imalatı, ticareti|22.24.02|Plastikten depo, tank, fıçı ve benzeri kapların imalatı
725|Kauçuk, plastik ürünlerin imalatı, ticareti|22.24.03|Plastikten merdiven, merdiven korkuluğu, panjur, güneşlik, jaluzi, stor, vb. eşya ile bunların parçalarının imalatı
726|Kauçuk, plastik ürünlerin imalatı, ticareti|22.26.01|Plastikten sofra, mutfak, banyoda kullanılan eşya (silikon kek kalıbı, leğen, tas, kova vb.) ve diğer ev eşyası imalatı
727|Kauçuk, plastik ürünlerin imalatı, ticareti|22.26.02|Plastikten mandal, askı, sünger, sabunluk, tarak, bigudi, toka, saç firketesi, boncuk, biblo, heykelcik ve diğer eşyalar ile mamul haldeki kendinden yapışkanlı levha, şerit vb. ürünlerin imalatı
728|Kauçuk, plastik ürünlerin imalatı, ticareti|22.26.03|Makine, mobilya, kaporta, el aletleri ve benzerlerinin plastikten bağlantı parçaları, plastikten taşıyıcı bantların ve konveyör bantlarının imalatı
729|Kauçuk, plastik ürünlerin imalatı, ticareti|22.26.04|Plastikten büro ve okul malzemelerinin imalatı
730|Kauçuk, plastik ürünlerin imalatı, ticareti|22.26.05|Plastik başlık (koruma amaçlı olanlar hariç), izolasyon bağlantı parçaları ile lambaların, aydınlatma ekipmanlarının, ışıklı tabelaların, vb.nin başka yerde sınıflandırılmamış plastik kısımlarının imalatı
731|Kauçuk, plastik ürünlerin imalatı, ticareti|22.26.06|Plastikten dikişsiz giyim eşyası ve giysi aksesuarlarının imalatı (eldiven dahil)
732|Kauçuk, plastik ürünlerin imalatı, ticareti|22.26.99|Başka yerde sınıflandırılmamış diğer plastik ürünlerin imalatı
733|Kauçuk, plastik ürünlerin imalatı, ticareti|30.11.05|Yüzen rıhtımlar, dubalar, batardolar, koferdamlar, yüzen iskeleler, şamandıralar, yüzen tanklar, mavnalar, salapuryalar, yüzen vinçler, eğlence amaçlı olmayan şişme botlar vb. imalatı
734|Kauçuk, plastik ürünlerin imalatı, ticareti|31.00.09|Plastikten bank, masa, tabure, sandalye vb. mobilyaların imalatı
735|Kauçuk, plastik ürünlerin imalatı, ticareti|32.91.01|Ev veya büro temizliği için olan süpürge ve fırçaların imalatı (elektrikli olanlar hariç)
736|Kauçuk, plastik ürünlerin imalatı, ticareti|32.91.99|Başka yerde sınıflandırılmamış diğer süpürge ve fırçaların imalatı (elektrikli olanlar hariç)
737|Kauçuk, plastik ürünlerin imalatı, ticareti|32.99.01|Terzi mankeni, el kalbur ve eleği, yapma çiçek, meyve ve bitkiler, şaka ve sihirbazlık benzeri eşya, koku püskürtücüleri ve mekanizmaları, tabut vb. eşyaların imalatı (gelin çiçeği dahil)
738|Kauçuk, plastik ürünlerin imalatı, ticareti|46.49.17|Plastik sofra, mutfak ve diğer ev eşyası ile tuvalet eşyası toptan ticareti
739|Kauçuk, plastik ürünlerin imalatı, ticareti|46.86.01|Birincil formdaki plastik ve kauçuk toptan ticareti
740|Kauçuk, plastik ürünlerin imalatı, ticareti|46.86.02|Sanayide kullanım amaçlı plastik poşet, çanta, torba, çuval, vb. ambalaj malzemelerinin toptan ticareti
741|Kırtasiye imalatı, ticareti|20.59.05|Yazım ve çizim mürekkepleri ve diğer mürekkeplerin imalatı (matbaa mürekkebi imalatı hariç)
742|Kırtasiye imalatı, ticareti|25.99.04|Adi metalden büro malzemeleri imalatı (dosya kutuları, kaşeler, zımba telleri, kağıt ataçları vb.)
743|Kırtasiye imalatı, ticareti|32.99.04|Mekanik olsun veya olmasın her çeşit dolma kalem, tükenmez ve kurşun kalem ile boya kalemi, pastel boya imalatı (kalem ucu ve kurşun kalem içleri dahil)
744|Kırtasiye imalatı, ticareti|32.99.08|Tarih verme, damga, mühür veya numara verme kaşeleri, numaratör, elle çalışan basım aletleri, kabartma etiketleri, el baskı setleri, hazır daktilo şeritleri ve ıstampaların imalatı
745|Kırtasiye imalatı, ticareti|46.49.03|Kırtasiye ürünleri toptan ticareti
746|Kırtasiye imalatı, ticareti|46.49.24|Resim, fotoğraf vb. için çerçeve toptan ticareti
747|Kırtasiye imalatı, ticareti|47.62.01|Kırtasiye ürünlerinin perakende ticareti
748|Kırtasiye imalatı, ticareti|47.78.08|Büro makine ve ekipmanlarının perakende ticareti (hesaplama makineleri, daktilolar, fotokopi makineleri, tarama ve faks cihazları, çizim masaları vb.)
749|Kitapçılık|46.49.11|Kitap, dergi ve gazete toptan ticareti
750|Kitapçılık|47.61.00|Kitap perakende ticareti
751|Kitapçılık|47.79.03|İkinci el kitapların perakende ticareti (sahafların faaliyetleri)
752|Kreş işletmeciliği|85.10.02|Özel öğretim kurumları tarafından verilen okul öncesi eğitim faaliyeti (okula yönelik eğitim verilmeyen gündüz bakım (kreş) faaliyetleri hariç)
753|Kreş işletmeciliği|88.91.01|Çocuk gündüz bakım (kreş) faaliyetleri (engelli çocuklar için olanlar ile bebek bakıcılığı dahil; okul öncesi eğitim faaliyetleri ile çocuk kulüpleri (6 yaş ve üzeri çocuklar için) hariç)
